run_id	disease_group	feature_set	repeat_index	seed	auc
RA_pathway_only_all_features	RA	pathway_only	80	121	0.4131578947368421
RA_pathway_only_all_features	RA	pathway_only	81	122	0.3473684210526316
RA_pathway_only_all_features	RA	pathway_only	82	123	0.431578947368421
RA_pathway_only_all_features	RA	pathway_only	83	124	0.3421052631578947
RA_pathway_only_all_features	RA	pathway_only	84	125	0.3789473684210526
RA_pathway_only_all_features	RA	pathway_only	85	126	0.3421052631578947
RA_pathway_only_all_features	RA	pathway_only	86	127	0.4263157894736842
RA_pathway_only_all_features	RA	pathway_only	87	128	0.3368421052631579
RA_pathway_only_all_features	RA	pathway_only	88	129	0.3368421052631579
RA_pathway_only_all_features	RA	pathway_only	89	130	0.3894736842105263
RA_pathway_only_all_features	RA	pathway_only	90	131	0.45
RA_pathway_only_all_features	RA	pathway_only	91	132	0.4578947368421052
RA_pathway_only_all_features	RA	pathway_only	92	133	0.4368421052631579
RA_pathway_only_all_features	RA	pathway_only	93	134	0.4894736842105264
RA_pathway_only_all_features	RA	pathway_only	94	135	0.3921052631578947
RA_pathway_only_all_features	RA	pathway_only	95	136	0.4
RA_pathway_only_all_features	RA	pathway_only	96	137	0.3815789473684211
RA_pathway_only_all_features	RA	pathway_only	97	138	0.4
RA_pathway_only_all_features	RA	pathway_only	98	139	0.4578947368421052
RA_pathway_only_all_features	RA	pathway_only	99	140	0.3842105263157895
RA_pathway_only_all_features	RA	pathway_only	100	141	0.4631578947368421
RA_species_diversity_all_features	RA	species_diversity	1	42	0.6578947368421053
RA_species_diversity_all_features	RA	species_diversity	2	43	0.6526315789473685
RA_species_diversity_all_features	RA	species_diversity	3	44	0.6447368421052633
RA_species_diversity_all_features	RA	species_diversity	4	45	0.668421052631579
RA_species_diversity_all_features	RA	species_diversity	5	46	0.668421052631579
RA_species_diversity_all_features	RA	species_diversity	6	47	0.6947368421052632
RA_species_diversity_all_features	RA	species_diversity	7	48	0.6473684210526316
RA_species_diversity_all_features	RA	species_diversity	8	49	0.7157894736842105
RA_species_diversity_all_features	RA	species_diversity	9	50	0.6289473684210527
RA_species_diversity_all_features	RA	species_diversity	10	51	0.6210526315789474
RA_species_diversity_all_features	RA	species_diversity	11	52	0.6526315789473685
RA_species_diversity_all_features	RA	species_diversity	12	53	0.6421052631578947
RA_species_diversity_all_features	RA	species_diversity	13	54	0.6473684210526316
RA_species_diversity_all_features	RA	species_diversity	14	55	0.7052631578947369
RA_species_diversity_all_features	RA	species_diversity	15	56	0.6947368421052631
RA_species_diversity_all_features	RA	species_diversity	16	57	0.7000000000000001
RA_species_diversity_all_features	RA	species_diversity	17	58	0.6631578947368422
RA_species_diversity_all_features	RA	species_diversity	18	59	0.7473684210526317
RA_species_diversity_all_features	RA	species_diversity	19	60	0.6368421052631579
RA_species_diversity_all_features	RA	species_diversity	20	61	0.6815789473684211
RA_species_diversity_all_features	RA	species_diversity	21	62	0.6552631578947369
RA_species_diversity_all_features	RA	species_diversity	22	63	0.6131578947368421
RA_species_diversity_all_features	RA	species_diversity	23	64	0.6421052631578947
RA_species_diversity_all_features	RA	species_diversity	24	65	0.6421052631578947
RA_species_diversity_all_features	RA	species_diversity	25	66	0.6763157894736842
RA_species_diversity_all_features	RA	species_diversity	26	67	0.7078947368421052
RA_species_diversity_all_features	RA	species_diversity	27	68	0.6842105263157895
RA_species_diversity_all_features	RA	species_diversity	28	69	0.6052631578947368
RA_species_diversity_all_features	RA	species_diversity	29	70	0.6842105263157894
RA_species_diversity_all_features	RA	species_diversity	30	71	0.7842105263157895
RA_species_diversity_all_features	RA	species_diversity	31	72	0.6789473684210526
RA_species_diversity_all_features	RA	species_diversity	32	73	0.7210526315789474
RA_species_diversity_all_features	RA	species_diversity	33	74	0.6868421052631579
RA_species_diversity_all_features	RA	species_diversity	34	75	0.6578947368421053
RA_species_diversity_all_features	RA	species_diversity	35	76	0.6578947368421053
RA_species_diversity_all_features	RA	species_diversity	36	77	0.6526315789473685
RA_species_diversity_all_features	RA	species_diversity	37	78	0.6368421052631579
RA_species_diversity_all_features	RA	species_diversity	38	79	0.6842105263157895
RA_species_diversity_all_features	RA	species_diversity	39	80	0.718421052631579
RA_species_diversity_all_features	RA	species_diversity	40	81	0.7263157894736842
RA_species_diversity_all_features	RA	species_diversity	41	82	0.7105263157894737
RA_species_diversity_all_features	RA	species_diversity	42	83	0.6789473684210525
RA_species_diversity_all_features	RA	species_diversity	43	84	0.7157894736842105
RA_species_diversity_all_features	RA	species_diversity	44	85	0.6763157894736843
RA_species_diversity_all_features	RA	species_diversity	45	86	0.6789473684210526
RA_species_diversity_all_features	RA	species_diversity	46	87	0.7552631578947369
RA_species_diversity_all_features	RA	species_diversity	47	88	0.6368421052631579
RA_species_diversity_all_features	RA	species_diversity	48	89	0.6894736842105263
RA_species_diversity_all_features	RA	species_diversity	49	90	0.6000000000000001
RA_species_diversity_all_features	RA	species_diversity	50	91	0.7315789473684211
RA_species_diversity_all_features	RA	species_diversity	51	92	0.7000000000000001
RA_species_diversity_all_features	RA	species_diversity	52	93	0.6947368421052632
RA_species_diversity_all_features	RA	species_diversity	53	94	0.6578947368421053
RA_species_diversity_all_features	RA	species_diversity	54	95	0.6947368421052632
RA_species_diversity_all_features	RA	species_diversity	55	96	0.6631578947368421
RA_species_diversity_all_features	RA	species_diversity	56	97	0.7000000000000001
RA_species_diversity_all_features	RA	species_diversity	57	98	0.7789473684210526
RA_species_diversity_all_features	RA	species_diversity	58	99	0.7263157894736842
RA_species_diversity_all_features	RA	species_diversity	59	100	0.6578947368421053
RA_species_diversity_all_features	RA	species_diversity	60	101	0.7105263157894737
RA_species_diversity_all_features	RA	species_diversity	61	102	0.6421052631578947
RA_species_diversity_all_features	RA	species_diversity	62	103	0.6842105263157895
RA_species_diversity_all_features	RA	species_diversity	63	104	0.7052631578947369
RA_species_diversity_all_features	RA	species_diversity	64	105	0.6605263157894736
RA_species_diversity_all_features	RA	species_diversity	65	106	0.7
RA_species_diversity_all_features	RA	species_diversity	66	107	0.6736842105263158
RA_species_diversity_all_features	RA	species_diversity	67	108	0.6368421052631579
RA_species_diversity_all_features	RA	species_diversity	68	109	0.7052631578947368
RA_species_diversity_all_features	RA	species_diversity	69	110	0.6894736842105263
RA_species_diversity_all_features	RA	species_diversity	70	111	0.6842105263157895
RA_species_diversity_all_features	RA	species_diversity	71	112	0.7210526315789474
RA_species_diversity_all_features	RA	species_diversity	72	113	0.6631578947368422
RA_species_diversity_all_features	RA	species_diversity	73	114	0.6947368421052632
RA_species_diversity_all_features	RA	species_diversity	74	115	0.6789473684210527
RA_species_diversity_all_features	RA	species_diversity	75	116	0.6736842105263158
RA_species_diversity_all_features	RA	species_diversity	76	117	0.6657894736842105
RA_species_diversity_all_features	RA	species_diversity	77	118	0.6526315789473685
RA_species_diversity_all_features	RA	species_diversity	78	119	0.6552631578947368
RA_species_diversity_all_features	RA	species_diversity	79	120	0.6447368421052632
RA_species_diversity_all_features	RA	species_diversity	80	121	0.668421052631579
RA_species_diversity_all_features	RA	species_diversity	81	122	0.6842105263157895
RA_species_diversity_all_features	RA	species_diversity	82	123	0.668421052631579
RA_species_diversity_all_features	RA	species_diversity	83	124	0.6578947368421053
RA_species_diversity_all_features	RA	species_diversity	84	125	0.6789473684210526
RA_species_diversity_all_features	RA	species_diversity	85	126	0.668421052631579
RA_species_diversity_all_features	RA	species_diversity	86	127	0.6315789473684211
RA_species_diversity_all_features	RA	species_diversity	87	128	0.6973684210526315
RA_species_diversity_all_features	RA	species_diversity	88	129	0.7421052631578947
RA_species_diversity_all_features	RA	species_diversity	89	130	0.681578947368421
RA_species_diversity_all_features	RA	species_diversity	90	131	0.6157894736842104
RA_species_diversity_all_features	RA	species_diversity	91	132	0.6973684210526315
RA_species_diversity_all_features	RA	species_diversity	92	133	0.6921052631578948
RA_species_diversity_all_features	RA	species_diversity	93	134	0.6921052631578948
RA_species_diversity_all_features	RA	species_diversity	94	135	0.6842105263157894
RA_species_diversity_all_features	RA	species_diversity	95	136	0.668421052631579
RA_species_diversity_all_features	RA	species_diversity	96	137	0.6368421052631579
RA_species_diversity_all_features	RA	species_diversity	97	138	0.7052631578947369
RA_species_diversity_all_features	RA	species_diversity	98	139	0.7157894736842106
RA_species_diversity_all_features	RA	species_diversity	99	140	0.6842105263157895
RA_species_diversity_all_features	RA	species_diversity	100	141	0.6605263157894737
PsA_pathway_only_all_features	PsA	pathway_only	1	42	0.7104072398190046
PsA_pathway_only_all_features	PsA	pathway_only	2	43	0.6900452488687783
PsA_pathway_only_all_features	PsA	pathway_only	3	44	0.6470588235294118
PsA_pathway_only_all_features	PsA	pathway_only	4	45	0.6651583710407241
PsA_pathway_only_all_features	PsA	pathway_only	5	46	0.6968325791855203
PsA_pathway_only_all_features	PsA	pathway_only	6	47	0.6515837104072398
PsA_pathway_only_all_features	PsA	pathway_only	7	48	0.6877828054298643
PsA_pathway_only_all_features	PsA	pathway_only	8	49	0.7126696832579186
PsA_pathway_only_all_features	PsA	pathway_only	9	50	0.7036199095022625
PsA_pathway_only_all_features	PsA	pathway_only	10	51	0.6787330316742082
PsA_pathway_only_all_features	PsA	pathway_only	11	52	0.7285067873303168
PsA_pathway_only_all_features	PsA	pathway_only	12	53	0.7104072398190046
PsA_pathway_only_all_features	PsA	pathway_only	13	54	0.7601809954751132
PsA_pathway_only_all_features	PsA	pathway_only	14	55	0.7104072398190047
PsA_pathway_only_all_features	PsA	pathway_only	15	56	0.6832579185520362
PsA_pathway_only_all_features	PsA	pathway_only	16	57	0.7285067873303168
PsA_pathway_only_all_features	PsA	pathway_only	17	58	0.6968325791855203
PsA_pathway_only_all_features	PsA	pathway_only	18	59	0.7194570135746606
PsA_pathway_only_all_features	PsA	pathway_only	19	60	0.6742081447963801
PsA_pathway_only_all_features	PsA	pathway_only	20	61	0.7375565610859729
PsA_pathway_only_all_features	PsA	pathway_only	21	62	0.7285067873303168
PsA_pathway_only_all_features	PsA	pathway_only	22	63	0.6515837104072398
PsA_pathway_only_all_features	PsA	pathway_only	23	64	0.746606334841629
PsA_pathway_only_all_features	PsA	pathway_only	24	65	0.7330316742081449
PsA_pathway_only_all_features	PsA	pathway_only	25	66	0.6945701357466063
PsA_pathway_only_all_features	PsA	pathway_only	26	67	0.7262443438914028
PsA_pathway_only_all_features	PsA	pathway_only	27	68	0.6968325791855203
PsA_pathway_only_all_features	PsA	pathway_only	28	69	0.7058823529411765
PsA_pathway_only_all_features	PsA	pathway_only	29	70	0.6832579185520362
PsA_pathway_only_all_features	PsA	pathway_only	30	71	0.7330316742081449
PsA_pathway_only_all_features	PsA	pathway_only	31	72	0.6742081447963801
PsA_pathway_only_all_features	PsA	pathway_only	32	73	0.6877828054298643
PsA_pathway_only_all_features	PsA	pathway_only	33	74	0.6809954751131222
PsA_pathway_only_all_features	PsA	pathway_only	34	75	0.7262443438914028
PsA_pathway_only_all_features	PsA	pathway_only	35	76	0.7239819004524888
PsA_pathway_only_all_features	PsA	pathway_only	36	77	0.667420814479638
PsA_pathway_only_all_features	PsA	pathway_only	37	78	0.7330316742081449
PsA_pathway_only_all_features	PsA	pathway_only	38	79	0.7194570135746606
PsA_pathway_only_all_features	PsA	pathway_only	39	80	0.6832579185520362
PsA_pathway_only_all_features	PsA	pathway_only	40	81	0.7013574660633484
PsA_pathway_only_all_features	PsA	pathway_only	41	82	0.7104072398190046
PsA_pathway_only_all_features	PsA	pathway_only	42	83	0.7194570135746606
PsA_pathway_only_all_features	PsA	pathway_only	43	84	0.6742081447963801
PsA_pathway_only_all_features	PsA	pathway_only	44	85	0.6923076923076923
PsA_pathway_only_all_features	PsA	pathway_only	45	86	0.6651583710407241
PsA_pathway_only_all_features	PsA	pathway_only	46	87	0.6923076923076923
PsA_pathway_only_all_features	PsA	pathway_only	47	88	0.6742081447963801
PsA_pathway_only_all_features	PsA	pathway_only	48	89	0.6877828054298643
PsA_pathway_only_all_features	PsA	pathway_only	49	90	0.7285067873303168
PsA_pathway_only_all_features	PsA	pathway_only	50	91	0.6832579185520362
PsA_pathway_only_all_features	PsA	pathway_only	51	92	0.6787330316742082
PsA_pathway_only_all_features	PsA	pathway_only	52	93	0.7217194570135747
PsA_pathway_only_all_features	PsA	pathway_only	53	94	0.6877828054298643
PsA_pathway_only_all_features	PsA	pathway_only	54	95	0.7149321266968326
PsA_pathway_only_all_features	PsA	pathway_only	55	96	0.7013574660633484
PsA_pathway_only_all_features	PsA	pathway_only	56	97	0.6764705882352942
PsA_pathway_only_all_features	PsA	pathway_only	57	98	0.6696832579185521
PsA_pathway_only_all_features	PsA	pathway_only	58	99	0.6923076923076923
PsA_pathway_only_all_features	PsA	pathway_only	59	100	0.7171945701357466
PsA_pathway_only_all_features	PsA	pathway_only	60	101	0.6968325791855203
PsA_pathway_only_all_features	PsA	pathway_only	61	102	0.746606334841629
PsA_pathway_only_all_features	PsA	pathway_only	62	103	0.7149321266968326
PsA_pathway_only_all_features	PsA	pathway_only	63	104	0.7149321266968326
PsA_pathway_only_all_features	PsA	pathway_only	64	105	0.7058823529411765
PsA_pathway_only_all_features	PsA	pathway_only	65	106	0.6855203619909502
PsA_pathway_only_all_features	PsA	pathway_only	66	107	0.7217194570135748
PsA_pathway_only_all_features	PsA	pathway_only	67	108	0.7058823529411765
PsA_pathway_only_all_features	PsA	pathway_only	68	109	0.7194570135746606
PsA_pathway_only_all_features	PsA	pathway_only	69	110	0.6742081447963801
PsA_pathway_only_all_features	PsA	pathway_only	70	111	0.7149321266968326
PsA_pathway_only_all_features	PsA	pathway_only	71	112	0.7104072398190046
PsA_pathway_only_all_features	PsA	pathway_only	72	113	0.7058823529411764
PsA_pathway_only_all_features	PsA	pathway_only	73	114	0.7126696832579186
PsA_pathway_only_all_features	PsA	pathway_only	74	115	0.6651583710407241
PsA_pathway_only_all_features	PsA	pathway_only	75	116	0.6923076923076923
PsA_pathway_only_all_features	PsA	pathway_only	76	117	0.660633484162896
PsA_pathway_only_all_features	PsA	pathway_only	77	118	0.6651583710407241
PsA_pathway_only_all_features	PsA	pathway_only	78	119	0.7081447963800904
PsA_pathway_only_all_features	PsA	pathway_only	79	120	0.6923076923076923
PsA_pathway_only_all_features	PsA	pathway_only	80	121	0.7081447963800905
PsA_pathway_only_all_features	PsA	pathway_only	81	122	0.7104072398190044
PsA_pathway_only_all_features	PsA	pathway_only	82	123	0.6877828054298643
PsA_pathway_only_all_features	PsA	pathway_only	83	124	0.6742081447963801
PsA_pathway_only_all_features	PsA	pathway_only	84	125	0.6877828054298643
PsA_pathway_only_all_features	PsA	pathway_only	85	126	0.6515837104072398
PsA_pathway_only_all_features	PsA	pathway_only	86	127	0.7058823529411765
PsA_pathway_only_all_features	PsA	pathway_only	87	128	0.6832579185520362
PsA_pathway_only_all_features	PsA	pathway_only	88	129	0.7217194570135748
PsA_pathway_only_all_features	PsA	pathway_only	89	130	0.7285067873303168
PsA_pathway_only_all_features	PsA	pathway_only	90	131	0.7104072398190046
PsA_pathway_only_all_features	PsA	pathway_only	91	132	0.6968325791855204
PsA_pathway_only_all_features	PsA	pathway_only	92	133	0.6877828054298643
PsA_pathway_only_all_features	PsA	pathway_only	93	134	0.7036199095022624
PsA_pathway_only_all_features	PsA	pathway_only	94	135	0.755656108597285
PsA_pathway_only_all_features	PsA	pathway_only	95	136	0.6968325791855203
PsA_pathway_only_all_features	PsA	pathway_only	96	137	0.7285067873303168
PsA_pathway_only_all_features	PsA	pathway_only	97	138	0.7058823529411765
PsA_pathway_only_all_features	PsA	pathway_only	98	139	0.6787330316742082
PsA_pathway_only_all_features	PsA	pathway_only	99	140	0.7330316742081449
PsA_pathway_only_all_features	PsA	pathway_only	100	141	0.6809954751131222
PsA_species_diversity_all_features	PsA	species_diversity	1	42	0.5067873303167421
PsA_species_diversity_all_features	PsA	species_diversity	2	43	0.4705882352941176
PsA_species_diversity_all_features	PsA	species_diversity	3	44	0.4886877828054299
PsA_species_diversity_all_features	PsA	species_diversity	4	45	0.5203619909502263
PsA_species_diversity_all_features	PsA	species_diversity	5	46	0.5067873303167421
PsA_species_diversity_all_features	PsA	species_diversity	6	47	0.4841628959276018
PsA_species_diversity_all_features	PsA	species_diversity	7	48	0.4343891402714932
PsA_species_diversity_all_features	PsA	species_diversity	8	49	0.5203619909502262
PsA_species_diversity_all_features	PsA	species_diversity	9	50	0.502262443438914
PsA_species_diversity_all_features	PsA	species_diversity	10	51	0.5203619909502263
PsA_species_diversity_all_features	PsA	species_diversity	11	52	0.4886877828054299
PsA_species_diversity_all_features	PsA	species_diversity	12	53	0.502262443438914
PsA_species_diversity_all_features	PsA	species_diversity	13	54	0.4705882352941177
PsA_species_diversity_all_features	PsA	species_diversity	14	55	0.4796380090497738
PsA_species_diversity_all_features	PsA	species_diversity	15	56	0.5294117647058824
PsA_species_diversity_all_features	PsA	species_diversity	16	57	0.5384615384615384
PsA_species_diversity_all_features	PsA	species_diversity	17	58	0.5113122171945701
PsA_species_diversity_all_features	PsA	species_diversity	18	59	0.5158371040723981
PsA_species_diversity_all_features	PsA	species_diversity	19	60	0.583710407239819
PsA_species_diversity_all_features	PsA	species_diversity	20	61	0.4932126696832579
PsA_species_diversity_all_features	PsA	species_diversity	21	62	0.4841628959276018
PsA_species_diversity_all_features	PsA	species_diversity	22	63	0.4705882352941176
PsA_species_diversity_all_features	PsA	species_diversity	23	64	0.497737556561086
PsA_species_diversity_all_features	PsA	species_diversity	24	65	0.502262443438914
PsA_species_diversity_all_features	PsA	species_diversity	25	66	0.4660633484162896
PsA_species_diversity_all_features	PsA	species_diversity	26	67	0.5384615384615384
PsA_species_diversity_all_features	PsA	species_diversity	27	68	0.5248868778280543
PsA_species_diversity_all_features	PsA	species_diversity	28	69	0.5339366515837105
PsA_species_diversity_all_features	PsA	species_diversity	29	70	0.5475113122171946
PsA_species_diversity_all_features	PsA	species_diversity	30	71	0.497737556561086
PsA_species_diversity_all_features	PsA	species_diversity	31	72	0.5701357466063348
PsA_species_diversity_all_features	PsA	species_diversity	32	73	0.5565610859728507
PsA_species_diversity_all_features	PsA	species_diversity	33	74	0.4751131221719457
PsA_species_diversity_all_features	PsA	species_diversity	34	75	0.502262443438914
PsA_species_diversity_all_features	PsA	species_diversity	35	76	0.5067873303167421
PsA_species_diversity_all_features	PsA	species_diversity	36	77	0.4751131221719457
PsA_species_diversity_all_features	PsA	species_diversity	37	78	0.5067873303167421
PsA_species_diversity_all_features	PsA	species_diversity	38	79	0.6244343891402715
PsA_species_diversity_all_features	PsA	species_diversity	39	80	0.502262443438914
PsA_species_diversity_all_features	PsA	species_diversity	40	81	0.4932126696832579
PsA_species_diversity_all_features	PsA	species_diversity	41	82	0.5067873303167421
PsA_species_diversity_all_features	PsA	species_diversity	42	83	0.5067873303167421
PsA_species_diversity_all_features	PsA	species_diversity	43	84	0.5248868778280543
PsA_species_diversity_all_features	PsA	species_diversity	44	85	0.5067873303167421
PsA_species_diversity_all_features	PsA	species_diversity	45	86	0.4660633484162895
PsA_species_diversity_all_features	PsA	species_diversity	46	87	0.4660633484162896
PsA_species_diversity_all_features	PsA	species_diversity	47	88	0.5294117647058824
PsA_species_diversity_all_features	PsA	species_diversity	48	89	0.5248868778280543
PsA_species_diversity_all_features	PsA	species_diversity	49	90	0.5067873303167421
PsA_species_diversity_all_features	PsA	species_diversity	50	91	0.4660633484162896
PsA_species_diversity_all_features	PsA	species_diversity	51	92	0.4886877828054299
PsA_species_diversity_all_features	PsA	species_diversity	52	93	0.5090497737556561
PsA_species_diversity_all_features	PsA	species_diversity	53	94	0.5656108597285068
PsA_species_diversity_all_features	PsA	species_diversity	54	95	0.4932126696832579
PsA_species_diversity_all_features	PsA	species_diversity	55	96	0.5294117647058824
PsA_species_diversity_all_features	PsA	species_diversity	56	97	0.4886877828054299
PsA_species_diversity_all_features	PsA	species_diversity	57	98	0.4796380090497738
PsA_species_diversity_all_features	PsA	species_diversity	58	99	0.4615384615384615
PsA_species_diversity_all_features	PsA	species_diversity	59	100	0.4570135746606335
PsA_species_diversity_all_features	PsA	species_diversity	60	101	0.497737556561086
PsA_species_diversity_all_features	PsA	species_diversity	61	102	0.5656108597285068
PsA_species_diversity_all_features	PsA	species_diversity	62	103	0.4886877828054298
PsA_species_diversity_all_features	PsA	species_diversity	63	104	0.4524886877828054
PsA_species_diversity_all_features	PsA	species_diversity	64	105	0.4886877828054299
PsA_species_diversity_all_features	PsA	species_diversity	65	106	0.4796380090497738
PsA_species_diversity_all_features	PsA	species_diversity	66	107	0.5294117647058824
PsA_species_diversity_all_features	PsA	species_diversity	67	108	0.4705882352941177
PsA_species_diversity_all_features	PsA	species_diversity	68	109	0.5384615384615385
PsA_species_diversity_all_features	PsA	species_diversity	69	110	0.4796380090497737
PsA_species_diversity_all_features	PsA	species_diversity	70	111	0.4615384615384615
PsA_species_diversity_all_features	PsA	species_diversity	71	112	0.4615384615384615
PsA_species_diversity_all_features	PsA	species_diversity	72	113	0.5067873303167421
PsA_species_diversity_all_features	PsA	species_diversity	73	114	0.4841628959276018
PsA_species_diversity_all_features	PsA	species_diversity	74	115	0.6018099547511313
PsA_species_diversity_all_features	PsA	species_diversity	75	116	0.4751131221719457
PsA_species_diversity_all_features	PsA	species_diversity	76	117	0.5339366515837104
PsA_species_diversity_all_features	PsA	species_diversity	77	118	0.4886877828054298
PsA_species_diversity_all_features	PsA	species_diversity	78	119	0.4615384615384615
PsA_species_diversity_all_features	PsA	species_diversity	79	120	0.4728506787330316
PsA_species_diversity_all_features	PsA	species_diversity	80	121	0.579185520361991
PsA_species_diversity_all_features	PsA	species_diversity	81	122	0.5565610859728507
PsA_species_diversity_all_features	PsA	species_diversity	82	123	0.4457013574660634
PsA_species_diversity_all_features	PsA	species_diversity	83	124	0.579185520361991
PsA_species_diversity_all_features	PsA	species_diversity	84	125	0.5067873303167421
PsA_species_diversity_all_features	PsA	species_diversity	85	126	0.4728506787330316
PsA_species_diversity_all_features	PsA	species_diversity	86	127	0.4751131221719457
PsA_species_diversity_all_features	PsA	species_diversity	87	128	0.4660633484162896
PsA_species_diversity_all_features	PsA	species_diversity	88	129	0.4932126696832579
PsA_species_diversity_all_features	PsA	species_diversity	89	130	0.5384615384615384
PsA_species_diversity_all_features	PsA	species_diversity	90	131	0.497737556561086
