mean_fpr	mean_tpr	sd_tpr	sem_tpr	tpr_ci95_lower	tpr_ci95_upper	tpr_seed42	tpr_seed43	tpr_seed44	tpr_seed45	tpr_seed46	tpr_seed47	tpr_seed48	tpr_seed49	tpr_seed50	tpr_seed51	tpr_seed52	tpr_seed53	tpr_seed54	tpr_seed55	tpr_seed56	tpr_seed57	tpr_seed58	tpr_seed59	tpr_seed60	tpr_seed61	tpr_seed62	tpr_seed63	tpr_seed64	tpr_seed65	tpr_seed66	tpr_seed67	tpr_seed68	tpr_seed69	tpr_seed70	tpr_seed71	tpr_seed72	tpr_seed73	tpr_seed74	tpr_seed75	tpr_seed76	tpr_seed77	tpr_seed78	tpr_seed79	tpr_seed80	tpr_seed81	tpr_seed82	tpr_seed83	tpr_seed84	tpr_seed85	tpr_seed86	tpr_seed87	tpr_seed88	tpr_seed89	tpr_seed90	tpr_seed91	tpr_seed92	tpr_seed93	tpr_seed94	tpr_seed95	tpr_seed96	tpr_seed97	tpr_seed98	tpr_seed99	tpr_seed100	tpr_seed101	tpr_seed102	tpr_seed103	tpr_seed104	tpr_seed105	tpr_seed106	tpr_seed107	tpr_seed108	tpr_seed109	tpr_seed110	tpr_seed111	tpr_seed112	tpr_seed113	tpr_seed114	tpr_seed115	tpr_seed116	tpr_seed117	tpr_seed118	tpr_seed119	tpr_seed120	tpr_seed121	tpr_seed122	tpr_seed123	tpr_seed124	tpr_seed125	tpr_seed126	tpr_seed127	tpr_seed128	tpr_seed129	tpr_seed130	tpr_seed131	tpr_seed132	tpr_seed133	tpr_seed134	tpr_seed135	tpr_seed136	tpr_seed137	tpr_seed138	tpr_seed139	tpr_seed140	tpr_seed141
0.05	0.00495	0.021689905951894295	0.0021689905951894294	0.0006462520933622276	0.009253747906637773	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.09500000000000001	0.0
0.055	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.06	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.065	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.07	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.075	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.08	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.085	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.09	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.095	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.1	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.105	0.012	0.03265986323710905	0.003265986323710905	0.005519574573097298	0.018480425426902702	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0
0.11	0.17617999999999995	0.12052170934832628	0.012052170934832627	0.1522658781286248	0.2000941218713751	0.0	0.2	0.1	0.1	0.4	0.2	0.2	0.2	0.0	0.1	0.1	0.0	0.1	0.0	0.2	0.4	0.1	0.1	0.1	0.4	0.1	0.1	0.2	0.1	0.1	0.2	0.1	0.3	0.2	0.6	0.3	0.3	0.2	0.2	0.2	0.1	0.2	0.2	0.2	0.3	0.2	0.2	0.2	0.1	0.2	0.4	0.2	0.0	0.1	0.2	0.2	0.1	0.0	0.1	0.2	0.2	0.5	0.3	0.1	0.1	0.2	0.2	0.1	0.2	0.3	0.2	0.1	0.3	0.2	0.1	0.1	0.0	0.4	0.1	0.1	0.3	0.2	0.10900000000000001	0.1	0.2	0.1	0.0	0.1	0.0	0.3	0.0	0.4	0.4	0.1	0.009000000000000013	0.4	0.2	0.0	0.3	0.1	0.2	0.3	0.1	0.2	0.1
0.115	0.17636999999999994	0.12034239074449618	0.012034239074449619	0.15249145882996884	0.20024854117003105	0.0	0.2	0.1	0.1	0.4	0.2	0.2	0.2	0.0	0.1	0.1	0.0	0.1	0.0	0.2	0.4	0.1	0.1	0.1	0.4	0.1	0.1	0.2	0.1	0.1	0.2	0.1	0.3	0.2	0.6	0.3	0.3	0.2	0.2	0.2	0.1	0.2	0.2	0.2	0.3	0.2	0.2	0.2	0.1	0.2	0.4	0.2	0.0	0.1	0.2	0.2	0.1	0.0	0.1	0.2	0.2	0.5	0.3	0.1	0.1	0.2	0.2	0.1	0.2	0.3	0.2	0.1	0.3	0.2	0.1	0.1	0.0	0.4	0.1	0.1	0.3	0.2	0.11850000000000002	0.1	0.2	0.1	0.0	0.1	0.0	0.3	0.0	0.4	0.4	0.1	0.018500000000000023	0.4	0.2	0.0	0.3	0.1	0.2	0.3	0.1	0.2	0.1
0.12	0.17655999999999994	0.12017767318147389	0.012017767318147389	0.15271414236804484	0.20040585763195504	0.0	0.2	0.1	0.1	0.4	0.2	0.2	0.2	0.0	0.1	0.1	0.0	0.1	0.0	0.2	0.4	0.1	0.1	0.1	0.4	0.1	0.1	0.2	0.1	0.1	0.2	0.1	0.3	0.2	0.6	0.3	0.3	0.2	0.2	0.2	0.1	0.2	0.2	0.2	0.3	0.2	0.2	0.2	0.1	0.2	0.4	0.2	0.0	0.1	0.2	0.2	0.1	0.0	0.1	0.2	0.2	0.5	0.3	0.1	0.1	0.2	0.2	0.1	0.2	0.3	0.2	0.1	0.3	0.2	0.1	0.1	0.0	0.4	0.1	0.1	0.3	0.2	0.128	0.1	0.2	0.1	0.0	0.1	0.0	0.3	0.0	0.4	0.4	0.1	0.028000000000000004	0.4	0.2	0.0	0.3	0.1	0.2	0.3	0.1	0.2	0.1
0.125	0.17674999999999993	0.12002761677163633	0.012002761677163633	0.15293391681525306	0.2005660831847468	0.0	0.2	0.1	0.1	0.4	0.2	0.2	0.2	0.0	0.1	0.1	0.0	0.1	0.0	0.2	0.4	0.1	0.1	0.1	0.4	0.1	0.1	0.2	0.1	0.1	0.2	0.1	0.3	0.2	0.6	0.3	0.3	0.2	0.2	0.2	0.1	0.2	0.2	0.2	0.3	0.2	0.2	0.2	0.1	0.2	0.4	0.2	0.0	0.1	0.2	0.2	0.1	0.0	0.1	0.2	0.2	0.5	0.3	0.1	0.1	0.2	0.2	0.1	0.2	0.3	0.2	0.1	0.3	0.2	0.1	0.1	0.0	0.4	0.1	0.1	0.3	0.2	0.1375	0.1	0.2	0.1	0.0	0.1	0.0	0.3	0.0	0.4	0.4	0.1	0.03750000000000001	0.4	0.2	0.0	0.3	0.1	0.2	0.3	0.1	0.2	0.1
0.13	0.17693999999999996	0.11989227656441415	0.011989227656441415	0.1531507712485922	0.20072922875140772	0.0	0.2	0.1	0.1	0.4	0.2	0.2	0.2	0.0	0.1	0.1	0.0	0.1	0.0	0.2	0.4	0.1	0.1	0.1	0.4	0.1	0.1	0.2	0.1	0.1	0.2	0.1	0.3	0.2	0.6	0.3	0.3	0.2	0.2	0.2	0.1	0.2	0.2	0.2	0.3	0.2	0.2	0.2	0.1	0.2	0.4	0.2	0.0	0.1	0.2	0.2	0.1	0.0	0.1	0.2	0.2	0.5	0.3	0.1	0.1	0.2	0.2	0.1	0.2	0.3	0.2	0.1	0.3	0.2	0.1	0.1	0.0	0.4	0.1	0.1	0.3	0.2	0.14700000000000002	0.1	0.2	0.1	0.0	0.1	0.0	0.3	0.0	0.4	0.4	0.1	0.04700000000000002	0.4	0.2	0.0	0.3	0.1	0.2	0.3	0.1	0.2	0.1
