mean_fpr	mean_tpr	sd_tpr	sem_tpr	tpr_ci95_lower	tpr_ci95_upper	tpr_seed42	tpr_seed43	tpr_seed44	tpr_seed45	tpr_seed46	tpr_seed47	tpr_seed48	tpr_seed49	tpr_seed50	tpr_seed51	tpr_seed52	tpr_seed53	tpr_seed54	tpr_seed55	tpr_seed56	tpr_seed57	tpr_seed58	tpr_seed59	tpr_seed60	tpr_seed61	tpr_seed62	tpr_seed63	tpr_seed64	tpr_seed65	tpr_seed66	tpr_seed67	tpr_seed68	tpr_seed69	tpr_seed70	tpr_seed71	tpr_seed72	tpr_seed73	tpr_seed74	tpr_seed75	tpr_seed76	tpr_seed77	tpr_seed78	tpr_seed79	tpr_seed80	tpr_seed81	tpr_seed82	tpr_seed83	tpr_seed84	tpr_seed85	tpr_seed86	tpr_seed87	tpr_seed88	tpr_seed89	tpr_seed90	tpr_seed91	tpr_seed92	tpr_seed93	tpr_seed94	tpr_seed95	tpr_seed96	tpr_seed97	tpr_seed98	tpr_seed99	tpr_seed100	tpr_seed101	tpr_seed102	tpr_seed103	tpr_seed104	tpr_seed105	tpr_seed106	tpr_seed107	tpr_seed108	tpr_seed109	tpr_seed110	tpr_seed111	tpr_seed112	tpr_seed113	tpr_seed114	tpr_seed115	tpr_seed116	tpr_seed117	tpr_seed118	tpr_seed119	tpr_seed120	tpr_seed121	tpr_seed122	tpr_seed123	tpr_seed124	tpr_seed125	tpr_seed126	tpr_seed127	tpr_seed128	tpr_seed129	tpr_seed130	tpr_seed131	tpr_seed132	tpr_seed133	tpr_seed134	tpr_seed135	tpr_seed136	tpr_seed137	tpr_seed138	tpr_seed139	tpr_seed140	tpr_seed141
0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06	0.0069384615384615374	0.02212055579554013	0.002212055579554013	0.002549263359831101	0.011327659717091973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0015384615384615367	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.065	0.007003846153846154	0.022114095432172135	0.0022114095432172135	0.002615929851466486	0.01139176245622582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.00807692307692308	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.07	0.0070692307692307695	0.02212696261235662	0.002212696261235662	0.0026787613391470845	0.011459700199314454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.014615384615384626	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.075	0.007134615384615386	0.022159123667235554	0.0022159123667235556	0.0027377645035047823	0.01153146626572599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.02115384615384615	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.08	0.0072	0.022210494783701858	0.0022210494783701856	0.00279295597487836	0.01160704402512164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.027692307692307697	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.085	0.007265384615384615	0.022280943089547516	0.0022280943089547514	0.002844362117996573	0.011686407112772659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.03423076923076924	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.09	0.007330769230769232	0.02237028835237183	0.002237028835237183	0.0028920186948778893	0.011769519766660574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.040769230769230766	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.095	0.007396153846153846	0.022478305242225622	0.002247830524222562	0.002935970415872789	0.011856337276434903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.04730769230769231	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.1	0.007461538461538461	0.02260472609307339	0.0022604726093073393	0.002976270391729775	0.011946806531347148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.053846153846153856	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.105	0.007526923076923078	0.022749244086537813	0.002274924408653781	0.0030129795018713794	0.012040866651974777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.060384615384615384	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.11	0.007592307692307693	0.02291151677346302	0.002291151677346302	0.0030461656956396093	0.012138449688975778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.06692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.115	0.007657692307692307	0.023091169844732393	0.0023091169844732394	0.003075903244083894	0.01223948137130072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.07346153846153847	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0
0.12	0.19692307692307665	0.10275041353067346	0.010275041353067347	0.1765351656928677	0.2173109881532856	0.15384615384615385	0.15384615384615385	0.23076923076923078	0.15384615384615385	0.38461538461538464	0.0	0.15384615384615385	0.23076923076923078	0.15384615384615385	0.3076923076923077	0.3076923076923077	0.3076923076923077	0.15384615384615385	0.23076923076923078	0.0	0.38461538461538464	0.07692307692307693	0.23076923076923078	0.23076923076923078	0.15384615384615385	0.23076923076923078	0.3076923076923077	0.07692307692307693	0.3076923076923077	0.15384615384615385	0.23076923076923078	0.3076923076923077	0.3076923076923077	0.23076923076923078	0.07692307692307693	0.3076923076923077	0.3076923076923077	0.23076923076923078	0.23076923076923078	0.3076923076923077	0.38461538461538464	0.07692307692307693	0.23076923076923078	0.07692307692307693	0.15384615384615385	0.0	0.0	0.15384615384615385	0.23076923076923078	0.15384615384615385	0.3076923076923077	0.38461538461538464	0.3076923076923077	0.07692307692307693	0.15384615384615385	0.23076923076923078	0.3076923076923077	0.23076923076923078	0.15384615384615385	0.3076923076923077	0.15384615384615385	0.15384615384615385	0.15384615384615385	0.23076923076923078	0.23076923076923078	0.38461538461538464	0.15384615384615385	0.07692307692307693	0.07692307692307693	0.3076923076923077	0.15384615384615385	0.38461538461538464	0.23076923076923078	0.23076923076923078	0.15384615384615385	0.15384615384615385	0.07692307692307693	0.23076923076923078	0.23076923076923078	0.15384615384615385	0.23076923076923078	0.15384615384615385	0.07692307692307693	0.0	0.07692307692307693	0.23076923076923078	0.07692307692307693	0.23076923076923078	0.07692307692307693	0.0	0.07692307692307693	0.23076923076923078	0.23076923076923078	0.3076923076923077	0.23076923076923078	0.38461538461538464	0.15384615384615385	0.07692307692307693	0.15384615384615385	0.07692307692307693	0.38461538461538464	0.23076923076923078	0.3076923076923077	0.15384615384615385	0.07692307692307693
